Starting new session 8/14/2025 12:05:03 AM
phase:2
phase 0 reward frequency:0
Log format is
SessionTime(seconds)	EventType	(when relevant)x	y	z	r	
Event types: p=mouseposition 	 u=user initiated reward 	 r=reward 	 n=new trial 	 t=target position 	 h=target hit 	 d=decoy 	 m=miss 	 e=session ended
Time zero at: 00:05:03.249
00:05:03.256	n	1
00:05:03.258	t	1	0.5	0.2334701	-60	0
00:05:03.259	s	1
00:05:06.552	p	-0.03733379	0.4999999	-0.05041862	90.2291
00:05:07.081	p	-0.04110354	0.4999999	-0.04566774	90.16692
00:05:07.110	p	-0.04537004	0.4999999	-0.04672243	90.10837
00:05:07.134	p	-0.05403155	0.4999999	-0.05284647	90.08112
00:05:07.162	p	-0.06044012	0.4999999	-0.04034108	90.14708
00:05:07.166	p	-0.06044012	0.4999999	-0.04034108	90.14708
00:05:07.188	p	-0.05982563	0.4999999	-0.03762151	90.08816
00:05:07.209	p	-0.06050795	0.4999999	-0.02722943	90.07042
00:05:07.232	p	-0.05814639	0.4999999	-0.02855709	89.98106
00:05:07.259	p	-0.05274951	0.4999999	-0.0126482	89.99543
00:05:07.281	p	-0.05284566	0.4999999	-0.005584938	89.98343
00:05:07.285	p	-0.05284566	0.4999999	-0.005584938	89.98343
00:05:07.308	p	-0.07852301	0.4999999	0.005615836	89.86697
00:05:07.334	p	-0.06079787	0.4999999	0.01233776	89.87524
00:05:07.355	p	-0.06877932	0.4999999	0.008473666	89.99596
00:05:07.383	p	-0.08276987	0.4999999	0.00854434	90.08128
00:05:07.404	p	-0.08105248	0.5	0.02007562	90.11457
00:05:07.407	p	-0.08105248	0.5	0.02007562	90.11457
00:05:07.434	p	-0.09430221	0.5	0.004150906	90.07671
00:05:07.457	p	-0.1068878	0.4999999	0.02034435	90.13937
00:05:07.480	p	-0.103799	0.4999999	0.01750576	90.05541
00:05:07.502	p	-0.1039694	0.4999999	0.0244275	90.03496
00:05:07.524	p	-0.1038838	0.4999999	0.02008524	90.06979
00:05:07.527	p	-0.1038838	0.4999999	0.02008524	90.06979
00:05:07.549	p	-0.09032491	0.5	0.03100603	90.01298
00:05:07.576	p	-0.07614699	0.5	0.03137761	89.98766
00:05:07.598	p	-0.07615194	0.5	0.04658705	90.07328
00:05:07.619	p	-0.09455252	0.5	0.0444479	90.16138
00:05:07.646	p	-0.09589371	0.4999999	0.04820176	90.1888
00:05:07.649	p	-0.09589371	0.4999999	0.04820176	90.1888
00:05:07.672	p	-0.09490606	0.4999999	0.03864767	90.27637
00:05:07.699	p	-0.1109397	0.5	0.02592155	90.33402
00:05:07.721	p	-0.1018522	0.4999999	0.01768569	90.22099
00:05:07.743	p	-0.09718055	0.5	0.03101648	90.17553
00:05:07.769	p	-0.08185315	0.5	0.02340505	90.23172
00:05:07.772	p	-0.08185315	0.5	0.02340505	90.23172
00:05:07.795	p	-0.09918275	0.4999999	0.02107882	90.14132
00:05:07.816	p	-0.115921	0.4999999	0.03533689	90.14448
00:05:07.838	p	-0.1015171	0.5	0.0484684	90.17512
00:05:07.860	p	-0.09675157	0.4999999	0.0620876	90.1982
00:05:07.881	p	-0.1163546	0.5	0.07893849	90.22778
00:05:07.884	p	-0.1163546	0.5	0.07893849	90.22778
00:05:07.907	p	-0.1212315	0.5	0.09508593	90.17693
00:05:07.929	p	-0.1345194	0.5	0.08237877	90.30058
00:05:07.956	p	-0.1389166	0.5	0.06748445	90.38322
00:05:07.978	p	-0.1201562	0.4999999	0.06916266	90.40898
00:05:08.005	p	-0.1301717	0.4999999	0.07539591	90.39126
00:05:08.008	p	-0.1301717	0.4999999	0.07539591	90.39126
00:05:08.031	p	-0.1119117	0.5	0.07522545	90.36066
00:05:08.053	p	-0.1267773	0.4999999	0.06744554	90.43648
00:05:08.075	p	-0.1225389	0.5	0.07513089	90.53842
00:05:08.102	p	-0.112913	0.4999999	0.06360233	90.64086
00:05:08.130	p	-0.118305	0.4999999	0.06391013	90.73942
00:05:08.133	p	-0.118305	0.4999999	0.06391013	90.73942
00:05:08.157	p	-0.1282119	0.4999999	0.06673572	90.74084
00:05:08.179	p	-0.1296839	0.4999999	0.07159409	90.7725
00:05:08.205	p	-0.1265052	0.4999999	0.08217581	90.76295
00:05:08.231	p	-0.1372575	0.4999999	0.08687115	90.73965
00:05:08.254	p	-0.1268067	0.4999999	0.08979297	90.75383
00:05:08.258	p	-0.1268067	0.4999999	0.08979297	90.75383
00:05:08.283	p	-0.1344688	0.5	0.09111664	90.73092
00:05:08.305	p	-0.1343905	0.5	0.09061551	90.82153
00:05:08.328	p	-0.1098922	0.4999999	0.08951055	90.91206
00:05:08.360	p	-0.1226018	0.4999999	0.08305786	90.87222
00:05:08.383	p	-0.1311906	0.4999999	0.08017909	90.88699
00:05:08.389	p	-0.1311906	0.4999999	0.08017909	90.88699
00:05:08.410	p	-0.1256052	0.4999999	0.08539685	90.85561
00:05:08.432	p	-0.136158	0.4999999	0.09161807	90.90262
00:05:08.454	p	-0.1493209	0.4999999	0.1127482	90.85931
00:05:08.476	p	-0.16023	0.4999999	0.1289942	90.93217
00:05:08.498	p	-0.1585264	0.4999999	0.1175633	90.88472
00:05:08.501	p	-0.1585264	0.4999999	0.1175633	90.88472
00:05:08.524	p	-0.1623075	0.4999999	0.0977666	91.03605
00:05:08.551	p	-0.1732491	0.4999999	0.09503421	90.98173
00:05:08.574	p	-0.1758429	0.4999999	0.1060863	90.91224
00:05:08.601	p	-0.1778369	0.5	0.09227378	90.99044
00:05:08.623	p	-0.1786432	0.5	0.09638642	91.01246
00:05:08.626	p	-0.1786432	0.5	0.09638642	91.01246
00:05:08.654	p	-0.1723142	0.4999999	0.1052687	90.87995
00:05:08.681	p	-0.1754084	0.4999999	0.09922969	90.79203
00:05:08.713	p	-0.1890054	0.4999999	0.08704223	90.71671
00:05:08.741	p	-0.1724451	0.4999999	0.09043886	90.77534
00:05:08.764	p	-0.1680305	0.4999999	0.09380307	90.84394
00:05:08.768	p	-0.1680305	0.4999999	0.09380307	90.84394
00:05:08.794	p	-0.1610653	0.5	0.09648377	90.83783
00:05:08.816	p	-0.170561	0.5	0.107048	90.85186
00:05:08.837	p	-0.1669552	0.4999999	0.09610359	90.75964
00:05:08.860	p	-0.1752974	0.4999999	0.1083979	90.83717
00:05:08.881	p	-0.1603943	0.4999999	0.09977555	90.78787
00:05:08.884	p	-0.1603943	0.4999999	0.09977555	90.78787
00:05:08.907	p	-0.1649685	0.5	0.09170679	90.78335
00:05:08.929	p	-0.1635699	0.4999999	0.08721304	90.74162
00:05:08.956	p	-0.1657085	0.4999999	0.09538616	90.64581
00:05:08.977	p	-0.1584795	0.4999999	0.09270795	90.64775
00:05:08.999	p	-0.1646615	0.5	0.0968484	90.61922
00:05:09.003	p	-0.1646615	0.5	0.0968484	90.61922
00:05:09.030	p	-0.1575543	0.4999999	0.1065102	90.68574
00:05:09.052	p	-0.1652831	0.5	0.1047085	90.67171
00:05:09.073	p	-0.1499599	0.4999999	0.1014879	90.78674
00:05:09.100	p	-0.151465	0.4999999	0.1067191	90.82447
00:05:09.122	p	-0.1628305	0.4999999	0.09602934	90.76984
00:05:09.126	p	-0.1628305	0.4999999	0.09602934	90.76984
00:05:09.148	p	-0.1753971	0.5	0.1031259	90.77335
00:05:09.170	p	-0.1696824	0.5	0.1074363	90.7905
00:05:09.192	p	-0.16642	0.5	0.09998544	90.69872
00:05:09.213	p	-0.1704685	0.5	0.1122595	90.63466
00:05:09.240	p	-0.1736994	0.5	0.1266728	90.633
00:05:09.244	p	-0.1736994	0.5	0.1266728	90.633
00:05:09.267	p	-0.1826061	0.4999999	0.1273887	90.62176
00:05:09.289	p	-0.1932875	0.4999999	0.1280983	90.50429
00:05:09.315	p	-0.1901277	0.4999999	0.1181429	90.54025
00:05:09.337	p	-0.2006075	0.4999999	0.1021164	90.47944
00:05:09.359	p	-0.1977119	0.4999999	0.1112078	90.46288
00:05:09.362	p	-0.1977119	0.4999999	0.1112078	90.46288
00:05:09.384	p	-0.1964587	0.5	0.124974	90.39596
00:05:09.412	p	-0.202811	0.5	0.1215802	90.3354
00:05:09.433	p	-0.2150223	0.5000001	0.1277571	90.3893
00:05:09.455	p	-0.210688	0.5000001	0.1185281	90.29569
00:05:09.482	p	-0.2183425	0.5	0.1210417	90.35842
00:05:09.485	p	-0.2183425	0.5	0.1210417	90.35842
00:05:09.508	p	-0.2342964	0.5	0.1370274	90.39751
00:05:09.535	p	-0.2328024	0.5	0.1291519	90.31055
00:05:09.556	p	-0.2596255	0.4999999	0.1311942	90.3688
00:05:09.579	p	-0.2594758	0.4999999	0.1392785	90.5384
00:05:09.606	p	-0.2548158	0.4999999	0.1510852	90.47315
00:05:09.615	p	-0.2548158	0.4999999	0.1510852	90.47315
00:05:09.650	p	-0.2461078	0.4999999	0.140511	90.51186
00:05:09.678	p	-0.2462541	0.4999999	0.1504914	90.4327
00:05:09.712	p	-0.2437052	0.4999999	0.1560954	90.44925
00:05:09.741	p	-0.2317819	0.4999999	0.1506451	90.38956
00:05:09.772	p	-0.2254851	0.4999999	0.1411626	90.47637
00:05:09.775	p	-0.2254851	0.4999999	0.1411626	90.47637
00:05:09.821	p	-0.2339327	0.5	0.1292973	90.36797
00:05:09.852	p	-0.2325	0.5	0.1323645	90.27737
00:05:09.896	p	-0.2448605	0.5	0.1146042	90.32173
00:05:09.937	p	-0.2573242	0.4999999	0.1288518	90.31415
00:05:09.977	p	-0.2568321	0.4999999	0.1144785	90.15588
00:05:09.984	p	-0.2568321	0.4999999	0.1144785	90.15588
00:05:10.035	p	-0.2646599	0.4999999	0.1066204	90.06683
00:05:10.060	p	-0.2604442	0.4999999	0.1169385	90.03805
00:05:10.088	p	-0.2648408	0.5	0.1211281	90.17997
00:05:10.119	p	-0.2615556	0.5	0.1187599	90.14162
00:05:10.146	p	-0.2614959	0.5	0.1072702	90.11554
00:05:10.154	p	-0.2614959	0.5	0.1072702	90.11554
00:05:10.185	p	-0.250188	0.5	0.1031027	90.02304
00:05:10.214	p	-0.2543561	0.5	0.1088927	89.97192
00:05:10.243	p	-0.2461977	0.5	0.1188567	90.03944
00:05:10.272	p	-0.2485482	0.5	0.1069207	90.00117
00:05:10.298	p	-0.2454703	0.5	0.09387869	89.95298
00:05:10.307	p	-0.2454703	0.5	0.09387869	89.95298
00:05:10.339	p	-0.2483012	0.5	0.08674887	89.9624
00:05:10.368	p	-0.2307823	0.5	0.0707512	89.98737
00:05:10.397	p	-0.2396736	0.4999999	0.0569146	90.03844
00:05:10.426	p	-0.2317782	0.5	0.05347232	89.99165
00:05:10.453	p	-0.2312806	0.5	0.05989697	90.12746
00:05:10.456	p	-0.2312806	0.5	0.05989697	90.12746
